Timestamp;CO2 ppm
2023-06-22 17:07:30.829085;525
2023-06-22 17:07:31.328378;525
2023-06-22 17:07:31.828257;524
2023-06-22 17:07:32.328612;524
2023-06-22 17:07:32.828276;524
2023-06-22 17:07:33.327808;524
2023-06-22 17:07:33.827679;524
2023-06-22 17:07:34.327215;524
2023-06-22 17:07:34.826877;525
2023-06-22 17:07:35.326519;525
2023-06-22 17:07:35.830357;525
2023-06-22 17:07:36.330451;525
2023-06-22 17:07:36.817138;525
2023-06-22 17:07:37.318109;525
2023-06-22 17:07:37.828800;524
2023-06-22 17:07:38.328917;524
2023-06-22 17:07:38.821301;524
2023-06-22 17:07:39.328388;524
2023-06-22 17:07:39.827358;523
2023-06-22 17:07:40.327240;523
2023-06-22 17:07:40.822605;523
2023-06-22 17:07:41.322537;523
2023-06-22 17:07:41.825452;522
2023-06-22 17:07:42.321077;522
2023-06-22 17:07:42.825804;523
2023-06-22 17:07:43.325531;523
2023-06-22 17:07:43.825781;522
2023-06-22 17:07:44.327800;522
2023-06-22 17:07:44.822118;522
2023-06-22 17:07:45.329676;522
2023-06-22 17:07:45.816380;521
2023-06-22 17:07:46.320515;521
2023-06-22 17:07:46.817109;521
2023-06-22 17:07:47.327812;521
2023-06-22 17:07:47.821645;521
2023-06-22 17:07:48.324577;521
2023-06-22 17:07:48.821899;521
2023-06-22 17:07:49.322596;521
2023-06-22 17:07:49.820935;521
2023-06-22 17:07:50.328286;521
2023-06-22 17:07:50.830058;521
2023-06-22 17:07:51.330082;521
2023-06-22 17:07:51.825732;521
2023-06-22 17:07:52.329576;521
2023-06-22 17:07:52.828172;521
2023-06-22 17:07:53.324493;521
2023-06-22 17:07:53.827078;520
2023-06-22 17:07:54.314696;520
2023-06-22 17:07:54.828199;520
2023-06-22 17:07:55.318816;520
2023-06-22 17:07:55.827003;519
2023-06-22 17:07:56.327333;519
2023-06-22 17:07:56.830513;519
2023-06-22 17:07:57.331402;519
2023-06-22 17:07:57.830878;519
2023-06-22 17:07:58.330869;519
2023-06-22 17:07:58.829905;519
2023-06-22 17:07:59.329426;519
2023-06-22 17:07:59.829188;518
2023-06-22 17:08:00.327558;518
2023-06-22 17:08:00.828427;518
2023-06-22 17:08:01.328764;518
2023-06-22 17:08:01.828860;518
2023-06-22 17:08:02.328694;518
2023-06-22 17:08:02.828392;518
2023-06-22 17:08:03.327165;518
2023-06-22 17:08:03.831523;517
2023-06-22 17:08:04.328162;517
2023-06-22 17:08:04.826098;518
2023-06-22 17:08:05.322610;518
2023-06-22 17:08:05.818619;517
2023-06-22 17:08:06.321133;517
2023-06-22 17:08:06.823021;517
2023-06-22 17:08:07.330223;517
2023-06-22 17:08:07.829459;516
2023-06-22 17:08:08.328986;516
2023-06-22 17:08:08.820679;516
2023-06-22 17:08:09.322885;516
2023-06-22 17:08:09.820796;515
2023-06-22 17:08:10.324932;515
2023-06-22 17:08:10.822609;515
2023-06-22 17:08:11.326903;515
2023-06-22 17:08:11.831095;515
2023-06-22 17:08:12.327398;515
2023-06-22 17:08:12.831188;515
2023-06-22 17:08:13.318721;515
2023-06-22 17:08:13.818654;515
2023-06-22 17:08:14.327370;515
2023-06-22 17:08:14.829251;515
2023-06-22 17:08:15.319129;515
2023-06-22 17:08:15.828517;514
2023-06-22 17:08:16.327345;514
2023-06-22 17:08:16.829040;514
2023-06-22 17:08:17.327759;514
2023-06-22 17:08:17.819410;515
2023-06-22 17:08:18.322594;515
2023-06-22 17:08:18.830982;515
2023-06-22 17:08:19.323059;515
2023-06-22 17:08:19.824606;515
2023-06-22 17:08:20.323764;515
2023-06-22 17:08:20.830446;515
2023-06-22 17:08:21.330388;515
2023-06-22 17:08:21.830565;515
2023-06-22 17:08:22.324145;515
2023-06-22 17:08:22.822413;515
2023-06-22 17:08:23.326401;515
2023-06-22 17:08:23.829175;515
2023-06-22 17:08:24.323548;515
2023-06-22 17:08:24.826319;515
2023-06-22 17:08:25.322096;515
2023-06-22 17:08:25.822799;514
2023-06-22 17:08:26.323448;514
2023-06-22 17:08:26.818502;514
2023-06-22 17:08:27.328662;514
2023-06-22 17:08:27.830889;515
2023-06-22 17:08:28.330751;515
2023-06-22 17:08:28.830267;515
2023-06-22 17:08:29.330409;515
2023-06-22 17:08:29.829374;514
2023-06-22 17:08:30.329369;514
2023-06-22 17:08:30.823312;513
2023-06-22 17:08:31.326467;513
2023-06-22 17:08:31.829119;514
2023-06-22 17:08:32.324559;514
2023-06-22 17:08:32.827344;514
2023-06-22 17:08:33.331635;514
2023-06-22 17:08:33.829295;514
2023-06-22 17:08:34.329408;514
2023-06-22 17:08:34.829112;513
2023-06-22 17:08:35.329270;513
2023-06-22 17:08:35.819284;513
2023-06-22 17:08:36.323813;513
2023-06-22 17:08:36.829240;514
2023-06-22 17:08:37.325075;514
2023-06-22 17:08:37.834204;514
2023-06-22 17:08:38.324862;514
2023-06-22 17:08:38.823953;514
2023-06-22 17:08:39.322627;514
2023-06-22 17:08:39.827269;514
2023-06-22 17:08:40.332545;514
2023-06-22 17:08:40.832624;513
2023-06-22 17:08:41.326166;513
2023-06-22 17:08:41.831723;513
2023-06-22 17:08:42.320131;513
2023-06-22 17:08:42.816100;513
2023-06-22 17:08:43.326776;513
2023-06-22 17:08:43.823870;513
2023-06-22 17:08:44.321705;513
2023-06-22 17:08:44.822111;513
2023-06-22 17:08:45.322441;513
2023-06-22 17:08:45.828718;513
2023-06-22 17:08:46.322786;513
2023-06-22 17:08:46.823740;513
2023-06-22 17:08:47.327259;513
2023-06-22 17:08:47.832328;512
2023-06-22 17:08:48.328391;512
2023-06-22 17:08:48.829725;512
2023-06-22 17:08:49.332163;512
2023-06-22 17:08:49.830228;513
2023-06-22 17:08:50.322571;513
2023-06-22 17:08:50.826219;512
2023-06-22 17:08:51.324894;512
2023-06-22 17:08:51.824989;512
2023-06-22 17:08:52.320565;512
2023-06-22 17:08:52.820599;512
2023-06-22 17:08:53.322856;512
2023-06-22 17:08:53.829152;512
2023-06-22 17:08:54.324792;512
2023-06-22 17:08:54.823615;512
2023-06-22 17:08:55.326113;512
2023-06-22 17:08:55.826423;511
2023-06-22 17:08:56.331462;511
2023-06-22 17:08:56.831218;512
2023-06-22 17:08:57.331778;512
2023-06-22 17:08:57.831471;512
2023-06-22 17:08:58.331122;512
2023-06-22 17:08:58.834391;512
2023-06-22 17:08:59.334599;512
2023-06-22 17:08:59.829282;512
2023-06-22 17:09:00.333318;512
2023-06-22 17:09:00.834070;512
2023-06-22 17:09:01.333415;512
2023-06-22 17:09:01.833347;512
2023-06-22 17:09:02.324221;512
2023-06-22 17:09:02.822779;512
2023-06-22 17:09:03.332466;512
2023-06-22 17:09:03.832156;512
2023-06-22 17:09:04.328943;512
2023-06-22 17:09:04.831856;512
2023-06-22 17:09:05.331712;512
2023-06-22 17:09:05.835447;512
2023-06-22 17:09:06.327291;512
2023-06-22 17:09:06.822264;512
2023-06-22 17:09:07.323107;512
2023-06-22 17:09:07.825658;512
2023-06-22 17:09:08.333547;512
2023-06-22 17:09:08.833279;512
2023-06-22 17:09:09.333110;512
2023-06-22 17:09:09.825069;512
2023-06-22 17:09:10.331729;512
2023-06-22 17:09:10.820379;512
2023-06-22 17:09:11.332360;512
2023-06-22 17:09:11.831958;512
2023-06-22 17:09:12.335530;512
2023-06-22 17:09:12.831734;512
2023-06-22 17:09:13.332068;512
2023-06-22 17:09:13.822833;512
2023-06-22 17:09:14.335137;512
2023-06-22 17:09:14.833680;512
2023-06-22 17:09:15.334131;512
2023-06-22 17:09:15.833222;512
2023-06-22 17:09:16.333824;512
2023-06-22 17:09:16.833436;512
2023-06-22 17:09:17.333058;512
2023-06-22 17:09:17.824737;512
2023-06-22 17:09:18.324968;512
2023-06-22 17:09:18.832305;512
2023-06-22 17:09:19.324994;512
2023-06-22 17:09:19.835760;512
2023-06-22 17:09:20.335641;512
2023-06-22 17:09:20.835622;512
2023-06-22 17:09:21.322743;512
2023-06-22 17:09:21.833805;512
2023-06-22 17:09:22.334443;512
2023-06-22 17:09:22.834250;512
2023-06-22 17:09:23.333465;512
2023-06-22 17:09:23.833627;512
2023-06-22 17:09:24.333629;512
2023-06-22 17:09:24.833580;512
2023-06-22 17:09:25.322969;512
2023-06-22 17:09:25.831693;512
2023-06-22 17:09:26.335412;513
2023-06-22 17:09:26.826276;513
2023-06-22 17:09:27.336009;513
2023-06-22 17:09:27.822854;513
2023-06-22 17:09:28.333184;513
2023-06-22 17:09:28.835512;513
2023-06-22 17:09:29.327803;512
2023-06-22 17:09:29.829422;512
2023-06-22 17:09:30.329548;513
2023-06-22 17:09:30.832324;513
2023-06-22 17:09:31.333537;513
2023-06-22 17:09:31.819339;513
2023-06-22 17:09:32.327616;512
2023-06-22 17:09:32.825086;512
2023-06-22 17:09:33.325220;512
2023-06-22 17:09:33.824916;512
2023-06-22 17:09:34.334772;512
2023-06-22 17:09:34.822238;512
2023-06-22 17:09:35.325739;512
2023-06-22 17:09:35.822059;512
2023-06-22 17:09:36.334996;513
2023-06-22 17:09:36.834788;513
2023-06-22 17:09:37.328805;512
2023-06-22 17:09:37.823560;512
2023-06-22 17:09:38.334494;513
2023-06-22 17:09:38.830113;513
2023-06-22 17:09:39.326926;512
2023-06-22 17:09:39.823221;512
2023-06-22 17:09:40.335984;512
2023-06-22 17:09:40.832978;512
2023-06-22 17:09:41.324673;512
2023-06-22 17:09:41.836335;512
2023-06-22 17:09:42.330064;512
2023-06-22 17:09:42.832124;512
2023-06-22 17:09:43.334385;512
2023-06-22 17:09:43.835209;512
2023-06-22 17:09:44.334956;512
2023-06-22 17:09:44.834955;512
2023-06-22 17:09:45.334431;512
2023-06-22 17:09:45.834280;512
2023-06-22 17:09:46.333521;513
2023-06-22 17:09:46.837510;513
2023-06-22 17:09:47.334266;513
2023-06-22 17:09:47.829286;513
2023-06-22 17:09:48.336891;513
2023-06-22 17:09:48.835849;513
2023-06-22 17:09:49.336578;513
2023-06-22 17:09:49.836300;513
2023-06-22 17:09:50.328954;513
2023-06-22 17:09:50.835550;513
2023-06-22 17:09:51.335126;513
2023-06-22 17:09:51.834850;513
2023-06-22 17:09:52.334614;513
2023-06-22 17:09:52.834705;513
2023-06-22 17:09:53.323095;514
2023-06-22 17:09:53.837298;514
2023-06-22 17:09:54.337634;514
2023-06-22 17:09:54.837508;514
2023-06-22 17:09:55.336746;514
2023-06-22 17:09:55.825199;514
2023-06-22 17:09:56.336477;514
2023-06-22 17:09:56.835520;514
2023-06-22 17:09:57.336827;514
2023-06-22 17:09:57.832647;514
2023-06-22 17:09:58.335208;514
2023-06-22 17:09:58.835437;514
2023-06-22 17:09:59.335600;514
2023-06-22 17:09:59.823771;514
2023-06-22 17:10:00.334642;513
2023-06-22 17:10:00.838463;513
2023-06-22 17:10:01.337799;513
2023-06-22 17:10:01.837475;513
2023-06-22 17:10:02.323288;513
2023-06-22 17:10:02.829046;513
2023-06-22 17:10:03.322553;513
2023-06-22 17:10:03.836767;513
2023-06-22 17:10:04.330054;513
2023-06-22 17:10:04.829026;513
2023-06-22 17:10:05.329131;513
2023-06-22 17:10:05.835975;513
2023-06-22 17:10:06.333348;513
2023-06-22 17:10:06.823370;513
2023-06-22 17:10:07.335477;512
2023-06-22 17:10:07.824801;512
2023-06-22 17:10:08.337539;512
2023-06-22 17:10:08.837856;512
2023-06-22 17:10:09.323101;513
2023-06-22 17:10:09.830847;513
2023-06-22 17:10:10.329181;513
2023-06-22 17:10:10.825133;513
2023-06-22 17:10:11.325056;512
2023-06-22 17:10:11.828455;512
2023-06-22 17:10:12.329346;512
2023-06-22 17:10:12.826347;512
2023-06-22 17:10:13.325064;512
2023-06-22 17:10:13.829222;512
2023-06-22 17:10:14.329399;511
2023-06-22 17:10:14.838734;511
2023-06-22 17:10:15.339352;511
2023-06-22 17:10:15.831702;511
2023-06-22 17:10:16.333975;511
2023-06-22 17:10:16.835482;511
2023-06-22 17:10:17.336923;511
2023-06-22 17:10:17.837376;511
2023-06-22 17:10:18.329442;510
2023-06-22 17:10:18.829167;510
2023-06-22 17:10:19.322281;510
2023-06-22 17:10:19.824012;510
2023-06-22 17:10:20.323412;511
2023-06-22 17:10:20.825500;511
2023-06-22 17:10:21.339390;511
2023-06-22 17:10:21.829048;511
2023-06-22 17:10:22.328831;511
2023-06-22 17:10:22.837151;511
2023-06-22 17:10:23.330803;510
2023-06-22 17:10:23.830134;510
2023-06-22 17:10:24.329310;510
2023-06-22 17:10:24.837248;510
2023-06-22 17:10:25.336613;510
2023-06-22 17:10:25.836799;510
2023-06-22 17:10:26.337190;510
2023-06-22 17:10:26.827758;510
2023-06-22 17:10:27.322853;509
2023-06-22 17:10:27.822570;509
2023-06-22 17:10:28.337966;510
2023-06-22 17:10:28.838432;510
2023-06-22 17:10:29.326172;510
2023-06-22 17:10:29.834505;510
2023-06-22 17:10:30.338921;510
2023-06-22 17:10:30.829376;510
2023-06-22 17:10:31.329361;509
2023-06-22 17:10:31.823982;509
2023-06-22 17:10:32.337642;509
2023-06-22 17:10:32.824418;509
2023-06-22 17:10:33.323678;509
2023-06-22 17:10:33.835215;509
2023-06-22 17:10:34.326338;509
2023-06-22 17:10:34.823414;509
2023-06-22 17:10:35.338489;509
2023-06-22 17:10:35.835779;509
2023-06-22 17:10:36.339930;508
2023-06-22 17:10:36.827488;508
2023-06-22 17:10:37.333357;508
2023-06-22 17:10:37.839205;508
2023-06-22 17:10:38.327684;508
2023-06-22 17:10:38.829341;508
2023-06-22 17:10:39.329260;508
2023-06-22 17:10:39.825998;508
2023-06-22 17:10:40.329405;508
2023-06-22 17:10:40.830345;508
2023-06-22 17:10:41.329360;508
2023-06-22 17:10:41.840151;508
2023-06-22 17:10:42.329136;507
2023-06-22 17:10:42.841030;507
2023-06-22 17:10:43.339165;506
2023-06-22 17:10:43.840111;506
2023-06-22 17:10:44.339227;506
2023-06-22 17:10:44.829009;506
2023-06-22 17:10:45.325568;506
2023-06-22 17:10:45.824656;506
2023-06-22 17:10:46.326268;505
2023-06-22 17:10:46.827982;505
2023-06-22 17:10:47.323844;504
2023-06-22 17:10:47.825373;504
2023-06-22 17:10:48.329430;504
2023-06-22 17:10:48.840904;504
2023-06-22 17:10:49.329308;504
2023-06-22 17:10:49.829026;504
2023-06-22 17:10:50.329283;503
2023-06-22 17:10:50.831036;503
2023-06-22 17:10:51.340262;503
2023-06-22 17:10:51.835968;503
2023-06-22 17:10:52.337916;503
2023-06-22 17:10:52.839708;502
2023-06-22 17:10:53.331668;502
2023-06-22 17:10:53.834008;503
2023-06-22 17:10:54.338671;503
2023-06-22 17:10:54.829319;502
2023-06-22 17:10:55.329157;502
2023-06-22 17:10:55.842094;501
2023-06-22 17:10:56.338817;501
2023-06-22 17:10:56.837308;501
2023-06-22 17:10:57.340564;501
2023-06-22 17:10:57.841195;500
2023-06-22 17:10:58.329481;500
2023-06-22 17:10:58.839025;500
2023-06-22 17:10:59.327284;500
2023-06-22 17:10:59.840031;500
2023-06-22 17:11:00.325641;500
2023-06-22 17:11:00.839172;500
2023-06-22 17:11:01.330730;500
2023-06-22 17:11:01.826731;499
2023-06-22 17:11:02.329467;499
2023-06-22 17:11:02.840812;498
2023-06-22 17:11:03.341325;498
2023-06-22 17:11:03.827320;498
2023-06-22 17:11:04.341026;498
2023-06-22 17:11:04.840399;497
2023-06-22 17:11:05.326196;497
2023-06-22 17:11:05.828979;497
2023-06-22 17:11:06.325898;497
2023-06-22 17:11:06.830403;497
2023-06-22 17:11:07.330634;497
2023-06-22 17:11:07.825454;496
2023-06-22 17:11:08.329075;496
2023-06-22 17:11:08.825924;496
2023-06-22 17:11:09.329326;496
2023-06-22 17:11:09.828999;496
2023-06-22 17:11:10.340759;496
2023-06-22 17:11:10.831458;496
2023-06-22 17:11:11.341410;496
2023-06-22 17:11:11.841639;497
2023-06-22 17:11:12.326585;497
2023-06-22 17:11:12.829254;497
2023-06-22 17:11:13.338605;497
2023-06-22 17:11:13.838939;497
2023-06-22 17:11:14.330150;497
2023-06-22 17:11:14.829401;497
2023-06-22 17:11:15.329010;497
2023-06-22 17:11:15.831235;497
2023-06-22 17:11:16.339192;497
2023-06-22 17:11:16.840766;497
2023-06-22 17:11:17.340515;497
2023-06-22 17:11:17.838220;497
2023-06-22 17:11:18.339747;497
2023-06-22 17:11:18.840572;497
2023-06-22 17:11:19.325679;497
2023-06-22 17:11:19.827396;497
2023-06-22 17:11:20.341144;497
2023-06-22 17:11:20.833796;497
2023-06-22 17:11:21.340349;497
2023-06-22 17:11:21.830089;498
2023-06-22 17:11:22.330510;498
2023-06-22 17:11:22.839118;498
2023-06-22 17:11:23.329341;498
2023-06-22 17:11:23.841141;497
2023-06-22 17:11:24.330520;497
2023-06-22 17:11:24.834974;497
2023-06-22 17:11:25.340471;497
2023-06-22 17:11:25.842094;497
2023-06-22 17:11:26.338130;497
2023-06-22 17:11:26.840028;497
2023-06-22 17:11:27.340031;497
2023-06-22 17:11:27.829469;497
2023-06-22 17:11:28.329672;497
2023-06-22 17:11:28.826577;497
2023-06-22 17:11:29.339113;497
2023-06-22 17:11:29.830939;497
2023-06-22 17:11:30.342972;497
2023-06-22 17:11:30.843047;497
2023-06-22 17:11:31.333005;497
2023-06-22 17:11:31.835176;496
2023-06-22 17:11:32.342651;496
2023-06-22 17:11:32.842908;496
2023-06-22 17:11:33.339301;496
2023-06-22 17:11:33.841398;496
2023-06-22 17:11:34.340534;496
2023-06-22 17:11:34.840925;496
2023-06-22 17:11:35.328983;496
2023-06-22 17:11:35.829439;495
2023-06-22 17:11:36.332192;495
2023-06-22 17:11:36.838636;495
2023-06-22 17:11:37.342692;495
2023-06-22 17:11:37.841671;494
2023-06-22 17:11:38.341335;494
2023-06-22 17:11:38.842550;494
2023-06-22 17:11:39.342376;494
2023-06-22 17:11:39.839887;494
2023-06-22 17:11:40.339196;494
2023-06-22 17:11:40.842707;494
2023-06-22 17:11:41.339615;494
2023-06-22 17:11:41.841887;494
2023-06-22 17:11:42.330787;494
2023-06-22 17:11:42.841580;493
2023-06-22 17:11:43.329313;493
2023-06-22 17:11:43.839913;493
2023-06-22 17:11:44.341987;493
2023-06-22 17:11:44.842657;493
2023-06-22 17:11:45.343785;493
2023-06-22 17:11:45.840346;493
2023-06-22 17:11:46.343116;493
2023-06-22 17:11:46.827399;492
2023-06-22 17:11:47.341085;492
2023-06-22 17:11:47.841481;492
2023-06-22 17:11:48.334828;492
2023-06-22 17:11:48.829701;492
2023-06-22 17:11:49.329674;492
2023-06-22 17:11:49.841166;493
2023-06-22 17:11:50.338688;493
2023-06-22 17:11:50.830256;493
2023-06-22 17:11:51.340379;493
2023-06-22 17:11:51.844476;493
2023-06-22 17:11:52.343662;493
2023-06-22 17:11:52.842504;493
2023-06-22 17:11:53.340225;493
2023-06-22 17:11:53.840520;492
2023-06-22 17:11:54.340448;492
2023-06-22 17:11:54.840873;491
2023-06-22 17:11:55.337524;491
2023-06-22 17:11:55.841273;491
2023-06-22 17:11:56.341456;491
2023-06-22 17:11:56.840874;492
2023-06-22 17:11:57.329488;492
2023-06-22 17:11:57.844904;491
2023-06-22 17:11:58.344499;491
2023-06-22 17:11:58.840336;491
2023-06-22 17:11:59.343456;491
2023-06-22 17:11:59.841866;491
2023-06-22 17:12:00.341393;491
2023-06-22 17:12:00.841824;491
2023-06-22 17:12:01.339007;491
2023-06-22 17:12:01.841312;490
2023-06-22 17:12:02.338944;490
2023-06-22 17:12:02.842263;491
2023-06-22 17:12:03.341989;491
2023-06-22 17:12:03.842108;491
2023-06-22 17:12:04.339867;491
2023-06-22 17:12:04.841737;490
2023-06-22 17:12:05.344189;490
2023-06-22 17:12:05.844805;490
2023-06-22 17:12:06.342993;490
2023-06-22 17:12:06.844495;490
2023-06-22 17:12:07.340312;490
2023-06-22 17:12:07.839775;490
2023-06-22 17:12:08.340914;490
2023-06-22 17:12:08.840452;490
2023-06-22 17:12:09.339065;490
2023-06-22 17:12:09.841673;489
2023-06-22 17:12:10.341453;489
2023-06-22 17:12:10.841549;489
2023-06-22 17:12:11.340355;489
2023-06-22 17:12:11.839751;489
2023-06-22 17:12:12.344395;489
2023-06-22 17:12:12.841881;489
2023-06-22 17:12:13.338884;489
2023-06-22 17:12:13.840219;488
2023-06-22 17:12:14.343155;488
2023-06-22 17:12:14.832684;488
2023-06-22 17:12:15.339595;488
2023-06-22 17:12:15.834578;487
2023-06-22 17:12:16.330415;487
2023-06-22 17:12:16.829452;487
2023-06-22 17:12:17.329334;487
2023-06-22 17:12:17.840909;487
2023-06-22 17:12:18.341141;487
2023-06-22 17:12:18.841023;486
2023-06-22 17:12:19.341252;486
2023-06-22 17:12:19.843043;486
2023-06-22 17:12:20.341020;486
2023-06-22 17:12:20.844136;486
2023-06-22 17:12:21.344488;486
2023-06-22 17:12:21.844383;486
2023-06-22 17:12:22.343677;486
2023-06-22 17:12:22.829238;485
2023-06-22 17:12:23.343996;485
2023-06-22 17:12:23.842311;485
2023-06-22 17:12:24.341602;485
2023-06-22 17:12:24.841213;484
2023-06-22 17:12:25.345877;484
2023-06-22 17:12:25.843685;484
2023-06-22 17:12:26.346035;484
2023-06-22 17:12:26.845835;484
2023-06-22 17:12:27.344394;484
2023-06-22 17:12:27.844676;484
2023-06-22 17:12:28.342898;484
2023-06-22 17:12:28.843857;483
2023-06-22 17:12:29.342492;483
2023-06-22 17:12:29.843990;483
2023-06-22 17:12:30.343839;483
2023-06-22 17:12:30.841976;482
2023-06-22 17:12:31.339931;482
2023-06-22 17:12:31.842165;482
2023-06-22 17:12:32.338125;482
2023-06-22 17:12:32.838973;482
2023-06-22 17:12:33.341280;481
2023-06-22 17:12:33.842424;481
2023-06-22 17:12:34.340161;481
2023-06-22 17:12:34.839411;481
2023-06-22 17:12:35.340325;480
2023-06-22 17:12:35.840301;480
2023-06-22 17:12:36.345232;480
2023-06-22 17:12:36.843735;480
2023-06-22 17:12:37.343669;480
2023-06-22 17:12:37.840664;480
2023-06-22 17:12:38.343189;479
2023-06-22 17:12:38.838900;479
2023-06-22 17:12:39.345665;479
2023-06-22 17:12:39.846068;479
2023-06-22 17:12:40.342331;478
2023-06-22 17:12:40.842565;478
2023-06-22 17:12:41.340924;478
2023-06-22 17:12:41.843146;478
2023-06-22 17:12:42.345239;478
2023-06-22 17:12:42.838746;478
2023-06-22 17:12:43.344463;477
2023-06-22 17:12:43.838886;477
2023-06-22 17:12:44.339818;478
2023-06-22 17:12:44.840746;478
2023-06-22 17:12:45.343080;478
2023-06-22 17:12:45.840859;478
2023-06-22 17:12:46.345870;477
2023-06-22 17:12:46.840659;477
2023-06-22 17:12:47.345704;476
2023-06-22 17:12:47.845841;476
2023-06-22 17:12:48.345981;476
2023-06-22 17:12:48.845953;476
2023-06-22 17:12:49.345701;476
2023-06-22 17:12:49.845892;476
2023-06-22 17:12:50.343738;475
2023-06-22 17:12:50.844498;475
2023-06-22 17:12:51.344747;475
2023-06-22 17:12:51.840199;475
2023-06-22 17:12:52.343762;474
2023-06-22 17:12:52.842735;474
2023-06-22 17:12:53.344146;474
2023-06-22 17:12:53.846991;474
2023-06-22 17:12:54.345719;473
2023-06-22 17:12:54.847067;473
2023-06-22 17:12:55.346051;472
2023-06-22 17:12:55.841287;472
2023-06-22 17:12:56.345933;472
2023-06-22 17:12:56.845841;472
2023-06-22 17:12:57.342987;472
2023-06-22 17:12:57.840935;472
2023-06-22 17:12:58.343252;472
2023-06-22 17:12:58.843331;472
2023-06-22 17:12:59.343823;472
2023-06-22 17:12:59.846372;472
2023-06-22 17:13:00.346102;471
2023-06-22 17:13:00.843728;471
2023-06-22 17:13:01.340877;471
2023-06-22 17:13:01.846006;471
2023-06-22 17:13:02.339607;471
2023-06-22 17:13:02.843282;471
2023-06-22 17:13:03.345030;471
2023-06-22 17:13:03.845729;471
2023-06-22 17:13:04.342471;472
2023-06-22 17:13:04.846000;472
2023-06-22 17:13:05.342598;472
2023-06-22 17:13:05.845687;472
2023-06-22 17:13:06.343196;472
2023-06-22 17:13:06.846003;472
2023-06-22 17:13:07.342951;471
2023-06-22 17:13:07.839343;471
2023-06-22 17:13:08.345687;471
2023-06-22 17:13:08.845790;471
2023-06-22 17:13:09.346061;471
2023-06-22 17:13:09.846874;471
2023-06-22 17:13:10.347274;471
2023-06-22 17:13:10.845820;471
2023-06-22 17:13:11.346108;470
2023-06-22 17:13:11.845640;470
2023-06-22 17:13:12.346273;471
2023-06-22 17:13:12.842806;471
2023-06-22 17:13:13.341773;472
2023-06-22 17:13:13.842243;472
2023-06-22 17:13:14.348969;476
2023-06-22 17:13:14.845771;476
2023-06-22 17:13:15.345896;479
2023-06-22 17:13:15.848306;479
2023-06-22 17:13:16.348094;481
2023-06-22 17:13:16.847556;481
2023-06-22 17:13:17.345838;483
2023-06-22 17:13:17.844891;483
2023-06-22 17:13:18.345920;485
2023-06-22 17:13:18.845933;485
2023-06-22 17:13:19.345638;486
2023-06-22 17:13:19.842697;486
2023-06-22 17:13:20.345108;487
2023-06-22 17:13:20.845937;487
2023-06-22 17:13:21.346957;487
2023-06-22 17:13:21.844627;487
2023-06-22 17:13:22.346521;488
2023-06-22 17:13:22.847643;488
2023-06-22 17:13:23.343445;489
2023-06-22 17:13:23.839827;489
2023-06-22 17:13:24.343657;490
2023-06-22 17:13:24.841471;490
2023-06-22 17:13:25.346102;490
2023-06-22 17:13:25.846028;490
2023-06-22 17:13:26.346831;491
2023-06-22 17:13:26.845711;491
2023-06-22 17:13:27.345982;491
2023-06-22 17:13:27.845951;491
2023-06-22 17:13:28.345868;492
2023-06-22 17:13:28.847719;492
2023-06-22 17:13:29.348796;492
2023-06-22 17:13:29.849153;492
2023-06-22 17:13:30.345830;492
2023-06-22 17:13:30.841366;492
2023-06-22 17:13:31.343387;492
2023-06-22 17:13:31.847873;492
2023-06-22 17:13:32.345732;493
2023-06-22 17:13:32.833231;493
2023-06-22 17:13:33.345892;492
2023-06-22 17:13:33.842790;492
2023-06-22 17:13:34.343794;493
2023-06-22 17:13:34.842096;493
2023-06-22 17:13:35.340025;492
2023-06-22 17:13:35.847356;492
2023-06-22 17:13:36.347252;492
2023-06-22 17:13:36.841693;492
2023-06-22 17:13:37.341921;494
2023-06-22 17:13:37.843088;494
2023-06-22 17:13:38.342641;493
2023-06-22 17:13:38.845946;493
2023-06-22 17:13:39.346948;493
2023-06-22 17:13:39.842320;493
2023-06-22 17:13:40.347100;493
2023-06-22 17:13:40.847801;493
2023-06-22 17:13:41.347050;493
2023-06-22 17:13:41.847571;493
2023-06-22 17:13:42.341924;494
2023-06-22 17:13:42.842621;494
2023-06-22 17:13:43.349309;493
2023-06-22 17:13:43.847806;493
2023-06-22 17:13:44.345978;493
2023-06-22 17:13:44.842928;493
2023-06-22 17:13:45.342359;493
2023-06-22 17:13:45.844680;493
2023-06-22 17:13:46.347446;494
2023-06-22 17:13:46.848643;494
2023-06-22 17:13:47.345802;494
2023-06-22 17:13:47.846921;494
2023-06-22 17:13:48.346898;494
2023-06-22 17:13:48.843237;494
2023-06-22 17:13:49.347283;494
2023-06-22 17:13:49.846605;494
2023-06-22 17:13:50.343145;494
2023-06-22 17:13:50.849088;494
2023-06-22 17:13:51.343932;494
2023-06-22 17:13:51.847643;494
2023-06-22 17:13:52.347438;494
2023-06-22 17:13:52.846866;494
2023-06-22 17:13:53.347861;495
2023-06-22 17:13:53.849127;495
2023-06-22 17:13:54.346116;494
2023-06-22 17:13:54.848156;494
2023-06-22 17:13:55.341960;494
2023-06-22 17:13:55.843186;494
2023-06-22 17:13:56.343219;494
2023-06-22 17:13:56.841571;494
2023-06-22 17:13:57.342725;494
2023-06-22 17:13:57.850178;494
2023-06-22 17:13:58.342992;494
2023-06-22 17:13:58.839524;494
